fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-12-07T20:55:54.000Z,18,1,NA,"HOY 📺 #ContingenciaPolítica DOMINGO por FTV .

📍 07 / DIC / 2025
⏰️ 19:30 hrs. 
📡 En vivo y en directo

Panel Político:
• Carolina Sangüesa Blázquez (RN)
• Daniela Bravo Millanao (PS)
• Francisco Ventura (EVOPOLI)
• María José Escobar (IND)
• Vanessa Ferrer Radovich (PDG)

Conduce:
Rodrigo Piaggio Marchant

Transmisiones: 

📱@FTV_cl: 
Facebook • Twitter/X • Youtube • Instagram • Twitch • TikTok • Threads 

📡 PlazaTV • Cable Mundo.

💜 Un programa realizado gracias a:
@LaQuintaValpo, @CasaCulturaValpo, @TicketNetcl . 

#GranValparaiso #Política #Valparaíso #ViñadelMar #Concón #Quilpué #VillaAlemana #Limache #Olmué #ComPolValpo",https://www.instagram.com/ftv_cl/p/DR-fbCWiZvZ/
2025-12-07T17:39:27.000Z,25,1,NA,"No tienes que navegar este proceso a ciegas.
Ven a prepararte con información, estrategia… y un poco de contención.

#derechodefamilia #couching #mentoría #conferencias #tribunaldefamilia",https://www.instagram.com/vanessaferrerradovic/p/DR-I8KMkWPL/
2025-12-06T00:06:28.000Z,15,0,NA,"No tienes que navegar este proceso a ciegas.�
Ven a prepararte con información, estrategia… y un poco de contención.

Un espacio para entender el sistema, ordenar tus emociones y aprender a tomar decisiones correctas cuando más lo necesitas.�
Hablaremos de cómo funcionan hoy los tribunales, qué esperar realmente de una audiencia, cómo usar la OJV sin perderte en el intento y cuándo es —o no— necesario contratar un abogado.

Si estás viviendo un proceso familiar, o estás por iniciarlo, esta conferencia te dará claridad, herramientas concretas y un camino más seguro para avanzar.

📅 10 de diciembre�🕘 22:00 hrs (Chile)�💻 Vía Zoom (inscripción obligatoria)
💲Precio: $7000.�📝 Formulario de inscripción: En el primer comentario ⬇️

Al finalizar, quienes necesiten apoyo más personalizado podrán acceder a una mentoría individual, enfocada en tu caso, tus emociones y tu estrategia legal.",https://www.instagram.com/vanessaferrerradovic/p/DR5roxmjhgi/
2025-12-05T23:14:09.000Z,23,2,NA,"No tienes que navegar este proceso a ciegas.
Ven a prepararte con información, estrategia… y un poco de contención.

Un espacio para entender el sistema, ordenar tus emociones y aprender a tomar decisiones correctas cuando más lo necesitas.
Hablaremos de cómo funcionan hoy los tribunales, qué esperar realmente de una audiencia, cómo usar la OJV sin perderte en el intento y cuándo es —o no— necesario contratar un abogado.

Si estás viviendo un proceso familiar, o estás por iniciarlo, esta conferencia te dará claridad, herramientas concretas y un camino más seguro para avanzar.

📅 10 de diciembre
🕘 22:00 hrs (Chile)
💻 Vía Zoom (inscripción obligatoria)
📝 Formulario de inscripción: 
En la biografía ⬆️
💲7.000.

Al finalizar, quienes necesiten apoyo más personalizado podrán acceder a una mentoría individual, enfocada en tu caso, tus emociones y tu estrategia legal.",https://www.instagram.com/vanessaferrerradovic/p/DR5lpxECZzu/
2025-12-04T14:21:22.000Z,39,1,NA,"🫩Cuando entras a un Tribunal de Familia, no solo llevas documentos. Llevas miedo, frustración, impotencia… y, muchas veces, el cansancio de pelear por lo que debería ser justo…

😊Esta conferencia es para ti si:

• Estás por iniciar un proceso y no sabes qué esperar
• Te sientes perdido, confundido o solo
• Estás siendo denunciado y no puedes ni dormir
• Tienes miedo de que tus hijos sean afectados
• Sientes que nadie te explica nada… y el sistema avanza igual

🥰En esta sesión te entregaré una orientación psicojurídica clara, humana y honesta:

• Cómo funcionan realmente los Tribunales de Familia
• Qué hacer en cada etapa del proceso
• Cómo prepararte emocionalmente para enfrentar lo que viene
• Qué errores evitar para protegerte a ti y a tus hijos
• Cómo manejar denuncias, demandas y audiencias con estrategia y calma

Valor: $7.000
Modalidad: Zoom (acceso personal, no transferible)

¿Cómo inscribirte?
Completa el formulario que está en mi biografía 
Realiza el pago
Recibirás tu acceso automáticamente

😍Esta conferencia es tu primer paso para recuperar control, tranquilidad y claridad.
Y si necesitas un acompañamiento más profundo y personalizado podrás acceder después a mentorías psicojurídicas individuales, diseñadas para caminar contigo en este proceso.

Te espero!!

#perspectivadeinfancia #conferencias #charlas #mentoría #derechodefamilia",https://www.instagram.com/vanessaferrerradovic/reel/DR2D4WBjeB6/
2025-12-02T01:52:50.000Z,16,2,NA,"📺 Minuto de cierre de Vanessa Ferrer Radovich (PDG), quien  se refiere al aumento (o mayor visibilidad) en los medios de comunicación de casos de abuso sexual infantil, y de lo poco y nada que hacemos para prevenir y/o denunciar situaciones de violencia hacia la niñez, ayer en el Programa #ContingenciaPolítica por FTV .

#ViñadelMar #Concón",https://www.instagram.com/ftv_cl/reel/DRvjjlXCYA2/
2025-12-01T18:29:49.000Z,89,10,NA,"Próximamente..
Charla “Cómo enfrentar los Tribunales de Familia”

Atentos a la información ‼️",https://www.instagram.com/vanessaferrerradovic/reel/DRuxvBnkYgP/
2025-11-30T20:49:18.000Z,16,0,NA,"📺 #ContingenciaPolítica DOMINGO por FTV .

📍 30 / NOV / 2025
⏰️ 19:30 hrs. 
📡 En vivo y en directo

Panel Político:
• Carolina Sangüesa Blázquez (RN)
• Daniela Bravo Millanao (PS)
• Francisco Ventura (EVOPOLI)
• María José Escobar (IND)
• Vanessa Ferrer Radovich (PDG)

Conduce:
Rodrigo Piaggio Marchant

Transmisiones: 

📱@FTV_cl: 
Facebook • Twitter/X • Youtube • Instagram • Twitch • TikTok • Threads 

📡 PlazaTV • Cable Mundo.

💜 Un programa realizado gracias a:
@LaQuintaValpo, @CasaCulturaValpo, @TicketNetcl . 

#GranValparaiso #Política #Valparaíso #ViñadelMar #Concón #Quilpué #VillaAlemana #Limache #Olmué #ComPolValpo",https://www.instagram.com/ftv_cl/p/DRsdGjHiX2_/
2025-11-25T00:27:22.000Z,473,56,NA,"Los políticos desinformados demuestran ignorancia. Ojo ahí con “informarse” por RRSS, vayan a la fuente.",https://www.instagram.com/vanessaferrerradovic/reel/DRdZEXNDEU1/
2025-11-24T20:38:53.000Z,33,1,NA,"📺 Minuto de cierre de Vanessa Ferrer Radovich (PDG), quien hace un especial llamado a la militancia del Partido de la Gente frente a los resultados electorales y la segunda vuelta presidencial, ayer en el Programa #ContingenciaPolítica por FTV .

#Distrito7 #Valparaíso #GranValparaíso #ComPolValpo #Concón #ViñadelMar #Casablanca #Algarrobo #ElTabo #ElQuisco #Cartagena #SanAntonio #SantoDomingo #JuanFernández #IsladePascua",https://www.instagram.com/ftv_cl/reel/DRc-tp8CQnZ/
