fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-08-22T00:25:54.000Z,68,2,NA,"📊 Según datos oficiales del Poder Judicial, 📄 más del 85 % de las causas por maltrato habitual terminan sin condena, 🛑 archivadas o sobreseídas.

📌 Fuente: Boletín N°1 – abril 2022, que analiza causas por Violencia Intrafamiliar (VIF) y Maltrato Habitual entre 2015-2021.
🔗 https://www.pjud.cl/docs/download/38901

⚖️verdades incómodas parte 2…

#VerdadesIncómodas #ViolenciaIntrafamiliar #MaltratoHabitual #DerechoDeFamilia #DatosOficiales #ObstrucciónParental #AbogadaChilena #JusticiaChile #DerechosDeLosNiños #ViralChile #estadísticaschile",https://www.instagram.com/abogadachilena/reel/DNow_HfO9xR/
2025-08-09T13:40:30.000Z,126,13,NA,"📊 Según datos oficiales del Poder Judicial, 📄 más del 85 % de las causas por maltrato habitual terminan sin condena, 🛑 archivadas o sobreseídas.

📌 Fuente: Boletín N°1 – abril 2022, que analiza causas por Violencia Intrafamiliar (VIF) y Maltrato Habitual entre 2015-2021.
🔗 https://www.pjud.cl/docs/download/38901

⚖️verdades incómodas parte 2…

#VerdadesIncómodas #ViolenciaIntrafamiliar #MaltratoHabitual #DerechoDeFamilia #DatosOficiales #ObstrucciónParental #AbogadaChilena #JusticiaChile #DerechosDeLosNiños #ViralChile #EstadísticasChile",https://www.instagram.com/abogadachilena/reel/DNIuD99O-Ms/
2025-08-07T14:39:25.000Z,619,13,NA,"🔴 ¿Tienes problemas con el papá de tus hijos?
⚖️ Lo demandamos.
✋ Y te juro que ponemos las cosas en orden.
💔 Pero no uses a tus hijos como armas.
🧠 No dañes su salud mental.
⏳ Ese dolor no se borra nunca. 
#AbogadaChilena 
#VerdadesIncómodas 
#DerechoDeFamilia 
#ProtegeATusHijos 
#SaludMentalInfantil 
#CustodiaCompartida 
#ObstrucciónParental 
#HijosNoArmas 
#JusticiaParaLosNiños 
#FamiliasEnConflicto 
#NoMásViolenciaFamiliar 
#InfanciaHerida 
#CrianzaConConciencia 
#DemandaDeAlimentos 
#LitigioFamiliar 
#RelaciónDirectaYRegular 
#CuradoraAdLitem 
#MadresEmpoderadas 
#TikTokChile 
#ReelsChile 
#InstagramLegal 
#ViralChile 
#ChileHoy 
#ContenidoConValor 
#ContenidoQueImpacta 
#ConcienciaFamiliar 
#PsicologíaInfantil 
#CoParentingChile 
#NiñezPrimero 
#NoSeHablaPeroPasa",https://www.instagram.com/abogadachilena/reel/DNDqtM9umBg/
2025-07-11T20:22:21.000Z,56,7,NA,"🔴 Porque cuando se expone al padre… también se expone al hijo.

⚖️ El interés superior del niño no se negocia.
Ni por fama, ni por likes, ni por rabia. 

📣 Reflexión urgente desde el derecho de familia.

No todo se puede contar en redes.
Y mucho menos cuando hay hijos menores involucrados.

Puede haber dolor.
Abandono.
Incluso violencia.

Pero convertir el conflicto familiar en contenido público… también es una forma de dañar a tus hijos.

📌 El principio del interés superior del niño no es un eslogan.
Es una obligación legal, ética y humana.
Nos exige proteger su intimidad, su estabilidad emocional y su derecho a vivir lejos del conflicto de los adultos.

❌ Cuando un padre o madre convierte en contenido público su relato de dolor —por legítimo que sea— el
conflicto de lealtades es inevitable.

🛑 Si hay violencia, denuncia.
Pero no expongas lo que tus hijos tendrán que ver algún día en Internet.

No es justicia.
No es reparación.
Es una forma de venganza
Y los niños no tienen por qué pagar ese precio.

#InterésSuperiorDelNiño #AbogadaChilena #NiñezPrimero #DerechoDeFamilia #CoparentalidadResponsable #ChinaSuárez #benjaminvicuña #ProtecciónInfantil #NoALaExposiciónDeNiños #ViolenciaSimbolica #RedesConResponsabilidad #JusticiaFamiliar",https://www.instagram.com/abogadachilena/reel/DL-w-eouiDd/
2025-06-25T15:56:28.000Z,51,27,NA,"🎯A veces lo más difícil… es lograr que los clientes sólo digan su nombre😅😩 🎤 Porque entran en modo confesionario…

💻👇Cuéntame tu mejor o peor❌😵historia en audiencias.
🎥 Etiqueta y comparte

🔖 #martindelossantos #prófugodelajusticia #martíndelossantoslehamann #AbogadaChilena #POVAbogada #JusticiaEnChile #AudienciasOnline #ClientesEnAudiencia #HumorJudicial #TikTokLegal #DerechoConHumor #HistoriasReales #ChileJusticia #LitiganteLife #VerdadesIncómodas",https://www.instagram.com/abogadachilena/reel/DLU75XQuBmB/
2025-06-18T20:28:37.000Z,62,7,NA,"🧨 Con una denuncia falsa, te pueden borrar de la vida de tus hijos… en 24 horas.

⚖️ ¿Dónde están las cifras?
📺 ¿Por qué los medios callan?

Esto también es violencia.
Y también deja víctimas invisibles.

💬 Comenta “yo también” si te ha pasado o si conoces a alguien que le haya pasado @fundacion_crianza_compartida @mariseka @dra.marialuisacordero @javierrebolledoesco @crianza_compartida_chile @sinfiltros_tv 
#DenunciasFalsas #VerdadesIncómodas #ViolenciaJudicial #JusticiaParaTodos #AlienaciónParental #DerechoDeFamilia #AbogadaChilena #NoTodoEsVerdad #TikTokChile #InocentesCulpables #CensuraSilenciosa",https://www.instagram.com/abogadachilena/reel/DLDjMKZPQcA/
2025-06-17T15:15:09.000Z,29,4,NA,"🕒 ¡3 meses esperando una resolución del Juzgado de Familia!‼️🚨😠
Hoy, por fin, la Corte de Apelaciones, acogió a tramitación  la queja disciplinaria que presenté, y le dio solo 5 días al tribunal para explicar su demora. Qué irán a responder?🧐 te ha pasado? #justiciaparatodos #abogadachilena #pensióndealimentos #abogadafamilia",https://www.instagram.com/abogadachilena/reel/DLAZ10xOa2n/
2025-06-07T14:21:05.000Z,112,10,NA,"Lamentablemente confirmo😢
Muchas denuncias falsas aparecen justo cuando uno de los padres inicia una nueva relación de pareja.
Ya sea la madre o el padre… el patrón se repite…📍
🧒🏻💔 los hijos no deben ser herramientas de venganza. #DenunciasFalsas #VerdadesIncómodas #ViolenciaEncubierta #AlienaciónParental #ManipulaciónEmocional #abogadachilena",https://www.instagram.com/abogadachilena/p/DKmkxNuO5VG/
2025-05-27T16:21:34.000Z,92,24,NA,"2 meses sin que me resuelvan un escrito en el juzgado de familia, errores judiciales, burocracia, el mal endémico de nuestra justicia #abogadachilena #pensióndealimentos #crianzarespetuosa",https://www.instagram.com/abogadachilena/reel/DKKdehmu6pM/
2025-05-22T03:02:57.000Z,32,4,NA,"Feliz día del abogado⚖️ 🇨🇱 #abogadachilena Abogada litigante hace 19 años, más de 3.000 causas tramitadas en materias de familia. Mediadora Familiar inscrita en el Registro del Ministerio de Justicia y Derechos Humanos de Chile (Nº 4547).

Máster en Derecho de Familia e Infancia por la Universidad de Barcelona. Postítulo en Ciencias de la Familia por la Universidad de Los Andes. Becaria Abate Molina en la Universidad de La Coruña (España).

He ejercido funciones en el ámbito público y académico, entre ellas: abogada del  ex SENAME, Curadora Ad-Litem; y Directora de la Clínica Jurídica de la Universidad Autónoma de Chile. Actualmente trabajo como abogada litigante en todo Chile🇨🇱",https://www.instagram.com/abogadachilena/reel/DJ8JEUJuIzA/
2025-04-29T15:46:04.000Z,46,4,NA,"Rodéate de ganadores, para que tus victorias no les intimiden; y como digo siempre: “si te molesta mi luz 🔥tápate los ojos, porque voy a brillar más”.",https://www.instagram.com/abogadachilena/reel/DJCG6rPOOxv/
2025-04-08T12:23:34.000Z,46,9,NA,"Cuando iniciamos el juicio hace más de dos años atrás, se acusaba a mi cliente de vulnerar los derechos de su hija y que supuestamente la niña se negaba a querer verlo… Dos años después… luego de muchas audiencias, intervenciones en programas PPF/AFT😓el resultado es que la niña SÍ QUERÍA VER AL PADRE, el problema como casi siempre… radicaba en los adultos y en la forma de abordar la separación. Desde hoy el padre se relacionará con su hija el 50% del tiempo; mi pregunta es… quién le devuelve a esa niña los años que no pudo ver a su padre?????? #crianzarespetuosa #crianzacompartida #vulneraciondederechos #abogadachilena #justicia",https://www.instagram.com/abogadachilena/p/DH_Bqs6uhko/
2025-03-23T15:05:52.000Z,50,7,NA,"Ser abogada es una pequeña parte de mi, no me define… #abogadachilena #abogadachilena🇨🇱 #divorcioschile #estudiantesderecho #pensióndealimentos #abogadoschile #humordeabogados",https://www.instagram.com/abogadachilena/reel/DHi8ToCu_j7/
2025-03-04T17:13:42.000Z,55,2,NA,"En la pandemia y durante un año completo fui diagnosticada con el síndrome de Burnout laboral o síndrome de desgaste profesional. No quería ser abogada nunca más… tenía miedo de hablar en público, no quería pisar nunca más un tribunal… pero me di el tiempo de sanar… me permití sanar, con ayuda profesional y comencé a escuchar mi cuerpo y curar la mente y el alma🫶🏼♥️ si pudiera resumir mi terapia en una frase seria: “aprendí a ser consecuente”. Hoy respiro mi mejor momento como #abogadadigital , me reinventé, practiqué #alquimia y ahora viajo por todo Chile, como @abogadachilena 🔥 #mihistoria #abogadachilena #burnout #estreslaboral #abogadafamilia #abogadadivorcios #pensióndealimentos #starbucks",https://www.instagram.com/abogadachilena/reel/DGwD0RaPksA/
2025-01-21T15:36:45.000Z,38,2,NA,"Si hubiese escuchado a mis demonios cuando reprobé el examen de grado, no sería hoy, la abogada y girl que siempre soñé…  #alquimia #mujerempoderada #abogadachilena",https://www.instagram.com/abogadachilena/reel/DFFqD3AOxJh/
2024-12-18T17:37:16.000Z,28,2,NA,"No dejen de luchar por sus hijos!💪🏼Esto pasa cuando las mamás obstaculizan las visitas sin motivo justificado, también hay mamitas ♥️ #crianzarespetuosa #crianzacompartida #obstrucciónparental #incumplimientovisitas #abogadachilena",https://www.instagram.com/abogadachilena/reel/DDuYKL9ON7L/
2024-12-12T14:55:49.000Z,34,3,NA,"En tiempos donde la “confianza legítima” es tendencia… recuerdo con nostalgia, mi pasantía en la Universidad de La Coruña-España, donde escribí una primera aproximación, sobre este principio, cuando era absolutamente desconocido en Chile. Texto que hoy, se encuentra en las estanterías de la biblioteca del congreso nacional #sisoy🥸 #abogadachilena🇨🇱",https://www.instagram.com/abogadachilena/reel/DDe2IFZOW9j/
2024-12-03T17:46:59.000Z,34,6,NA,"No era papito corazón, solo necesitaba una buena abogada @abogadachilena 💪🏼👏🏼saldo a favor de mi cliente ahora lo logramos, en el Juzgado de Puente Alto",https://www.instagram.com/abogadachilena/reel/DDH_44PvSB6/
2024-10-25T19:36:53.000Z,69,10,NA,Liquidación pensión de alimentos🇨🇱saldo a favor del progenitor!!!Deudas pensión de alimentos Chile? 🇨🇱 inscripción automática registro deudores morosos? dudas deuda pensión de alimentos Chile? #deudasalimentos🇨🇱 #pensiónalimentos🇨🇱,https://www.instagram.com/abogadachilena/reel/DBjwm-wvWgH/
2024-10-04T10:58:08.000Z,32,1,NA,Deudas de pensión de alimentos?🇨🇱 qué pasa si deposité en la cuenta Rut? Qué pasa si en la liquidación consideran un periodo de reanudación de la convivencia? #inscripciónregistrodeudores🇨🇱 #deudapensiónalimentos🇨🇱 #abogadachilena #abogada🇨🇱 #abogadafamilia,https://www.instagram.com/abogadachilena/reel/DAsxBhAuYDR/
2024-10-03T13:41:38.000Z,52,3,NA,Deudas de pensión de alimentos🇨🇱???? Pagaste por mano o en la cuenta Rut? Liquidación millonaria? Estás en en registro de deudores? #registrodeudoresalimentos #deudaspensionalimentos🇨🇱 #abogadachilena #abogadachilena.cl,https://www.instagram.com/abogadachilena/reel/DAqfJOOuepW/
2024-09-30T12:14:52.000Z,77,8,NA,Deudas de pensión de alimentos? 🧐#registrodedeudoresalimentos #dudaslegales #pensiondealimentoschile #ley14908 #abogadachilena🇨🇱 #abogadafamilia,https://www.instagram.com/abogadachilena/reel/DAinWITuf6K/
2024-08-30T13:40:00.000Z,98,12,NA,Contigo siempre me siento de vacaciones😎👑 Te amo♥️,https://www.instagram.com/abogadachilena/reel/C_S7m89uunh/
2024-06-14T19:17:30.000Z,67,9,NA,🤭🤭🤭 #viernes #humor #abogadadedivorcios #divorciosfelices 🧷🇨🇱,https://www.instagram.com/abogadachilena/reel/C8NR0ELPqi5/
2024-05-21T18:43:37.000Z,24,3,NA,Tú me dejas sin palabras… Gracias por existir🫶🏼 @marcelodevaldes 🫶🏼♥️💕,https://www.instagram.com/abogadachilena/reel/C7PWQ5FOIF4/
2024-05-15T01:53:48.000Z,58,12,NA,"Alguien🤔 : No te da miedo que la gente te critique❓❓❔❔ 
  Yo ♒️: miedo me da que se dañe el lavavajillas y tenga que lavar a mano",https://www.instagram.com/abogadachilena/p/C6-KsSPOUDe/
2024-02-01T03:04:19.000Z,45,0,NA,Sueño de vida desbloqueado📌✅ #basetorres,https://www.instagram.com/abogadachilena/p/C2ygN3dOtQm/
2023-10-03T23:53:26.000Z,130,9,NA,"Loca intensa???? Siiiiiiii y no me disculpo por eso, me aburren las medias tintas, vine a sentir intensamente cada emoción y vivir cada día, como si fuera el último.
Con todo sino pa’ qué? #yonopersigoyoatraigo",https://www.instagram.com/abogadachilena/p/Cx9K1s8LJDu/
2023-02-21T23:28:52.000Z,99,5,NA,"TBT 🇧🇷 2022
Me interné en las montañas de Brasil, para estudiar el método de GP balance hormonal, con el maestro @gustavo_ponce_yogashala  Fueron días solo para mi… de detox, veganismos puro, meditación, música, colores y principalmente sanación✨Gracias al universo por tanto💙🪬🧿🦋",https://www.instagram.com/abogadachilena/p/Cjy0xBCLo4J/
2022-07-11T03:39:37.000Z,46,2,NA,Práctica de yoga en el paraíso #vacation #vacaciones #vacacionesenelparaíso🌴 #eleutera #eleutherabahamas #eleutheraisland #agradecida🦋,https://www.instagram.com/abogadachilena/reel/CZo74-xFyh8/
2023-03-01T23:29:26.000Z,30,2,NA,Fin de semestre en pandemia #modoprofe Directora UA,https://www.instagram.com/abogadachilena/p/CMVbeUArYeI/
2023-02-22T05:32:34.000Z,20,0,NA,"Hace unos años, representando a uno de los último condenado a muerte en Chile indultado por el presidente Frei",https://www.instagram.com/abogadachilena/p/CAwfCfQJi2y/
